level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	12	120	1754	1902	-1	
3	1	1	1	0	0	12	120	1754	1902	-1	
4	1	1	1	1	0	461	120	1305	139	-1	
5	1	1	1	1	1	42	130	729	129	48.659386	ics
5	1	1	1	1	2	791	144	393	111	0.000000	Tuga
5	1	1	1	1	3	1411	120	355	133	0.000000	sms:
4	1	1	1	2	0	17	400	1730	42	-1	
5	1	1	1	2	1	17	416	5	5	13.972847	:
5	1	1	1	2	2	260	418	7	22	0.000000	}
5	1	1	1	2	3	365	416	75	26	41.107384	in
5	1	1	1	2	4	472	404	109	37	19.192924	auc
5	1	1	1	2	5	625	415	36	25	39.119476	BE
5	1	1	1	2	6	729	422	43	12	48.938339	aa
5	1	1	1	2	7	829	403	40	31	50.713058	=
5	1	1	1	2	8	993	400	19	33	57.013165	i
5	1	1	1	2	9	1062	401	27	39	0.000000	oA
5	1	1	1	2	10	1198	414	74	13	26.599945	corte
5	1	1	1	2	11	1319	408	1	5	20.497368	©
5	1	1	1	2	12	1375	411	2	2	0.000000	YU
5	1	1	1	2	13	1451	419	5	15	29.443733	y
5	1	1	1	2	14	1528	423	20	18	66.597961	=
5	1	1	1	2	15	1639	423	34	18	12.953369	~~
5	1	1	1	2	16	1719	421	28	18	26.518105	To
4	1	1	1	3	0	12	774	1451	49	-1	
5	1	1	1	3	1	12	785	2	2	0.000000	'
5	1	1	1	3	2	157	790	24	22	13.484711	Z
5	1	1	1	3	3	269	783	110	33	38.733402	a
5	1	1	1	3	4	977	800	7	18	0.000000	.
5	1	1	1	3	5	1215	774	29	27	0.000000	.
5	1	1	1	3	6	1341	775	122	48	38.403381	aa
4	1	1	1	4	0	293	1139	1256	67	-1	
5	1	1	1	4	1	293	1139	239	52	94.972542	Chinese
5	1	1	1	4	2	554	1139	316	52	96.063263	characters
5	1	1	1	4	3	892	1157	94	34	96.703087	are
5	1	1	1	4	4	1008	1157	70	33	95.008080	an
5	1	1	1	4	5	1103	1143	301	63	95.008080	important
5	1	1	1	4	6	1426	1149	123	57	96.918411	part
4	1	1	1	5	0	160	1227	1410	68	-1	
5	1	1	1	5	1	160	1227	59	53	96.119087	of
5	1	1	1	5	2	237	1228	240	52	95.868576	Chinese
5	1	1	1	5	3	500	1228	219	52	96.095352	culture.
5	1	1	1	5	4	739	1228	217	52	96.562897	Thanks
5	1	1	1	5	5	974	1238	60	42	96.374138	to
5	1	1	1	5	6	1058	1231	50	48	96.428825	Bi
5	1	1	1	5	7	1132	1228	203	67	96.656944	Sheng,
5	1	1	1	5	8	1361	1228	209	67	96.552193	people
4	1	1	1	6	0	159	1316	1399	68	-1	
5	1	1	1	6	1	159	1317	162	52	96.525482	could
5	1	1	1	6	2	348	1320	137	64	96.718834	print
5	1	1	1	6	3	505	1317	240	52	96.059807	Chinese
5	1	1	1	6	4	767	1316	317	53	96.455215	characters
5	1	1	1	6	5	1107	1320	47	48	96.730141	in
5	1	1	1	6	6	1177	1335	69	33	96.565407	an
5	1	1	1	6	7	1271	1334	136	50	96.565407	easy
5	1	1	1	6	8	1426	1335	132	49	96.171532	way.
4	1	1	1	7	0	162	1405	1316	67	-1	
5	1	1	1	7	1	162	1409	47	47	94.673546	In
5	1	1	1	7	2	230	1405	94	52	96.724602	the
5	1	1	1	7	3	350	1405	231	52	96.724602	modern
5	1	1	1	7	4	606	1405	347	52	95.930573	information
5	1	1	1	7	5	977	1423	127	49	96.275513	age,
5	1	1	1	7	6	1126	1408	176	64	96.500397	Wang
5	1	1	1	7	7	1324	1409	154	48	96.497620	Xuan
4	1	1	1	8	0	159	1493	1127	68	-1	
